newid,ref_yr,quarter,food_share,quarterly_income
5423763,2024,1,0.05034389674133358672,3000.00000000000000000
5366154,2024,1,0.25254230626607748751,15323.0000000000000
5571423,2024,2,0.10918052219550923603,14260.0000000000000
5858181,2024,4,0.04414961526441203521,11268.0000000000000000
5560374,2024,3,0.02689229688667472504,98591.7500000000000
5430304,2024,2,0.04197351274345030162,10724.0000000000000000
5606472,2024,2,0.02097783925905218871,5655.5000000000000000
5431124,2024,2,0.00916598770444457533,217.50000000000000000
5554733,2024,2,0.04380589651243554134,136841.7500000000000
5424833,2024,1,0.01556098612815576238,58250.2500000000000
5587181,2024,1,0.11730724904325668967,18000.0000000000000
5437273,2024,1,0.02116351573116716869,432.00000000000000000
5683771,2024,2,0.02049076244643106235,18750.0000000000000
5356524,2024,1,0.03408626205792276334,14272.0000000000000
5358984,2024,1,0.02335793575534645398,23062.0000000000000
5668054,2025,1,0.04788278309056569627,17573.0000000000000
5679243,2024,4,0.03986358433973740960,17966.2500000000000
5433214,2024,2,0.03447555290446700802,23821.7500000000000
5427583,2024,1,0.04721184766520073565,18750.0000000000000
5442123,2024,1,0.02368357008321673585,18197.0000000000000
5955111,2025,1,0.19344432053504101409,31953.7500000000000
5844092,2025,1,0.06141656918051033095,31000.0000000000000
5588402,2024,2,0.54436884771236334270,17500.0000000000000
5811713,2025,1,0.60885608855885234406,8000.0000000000000000
5587212,2024,2,0.06094246995137934267,30375.0000000000000
5677771,2024,2,0.40285448956040950584,21250.0000000000000
5430533,2024,1,0.74527761877504293074,3588.75000000000000000
5851542,2025,1,0.25504010950938866688,43000.0000000000000
5857251,2024,4,0.05357584416281854705,750.00000000000000000
5561273,2024,2,0.28099342892128776436,18886.0000000000000
5682522,2024,3,0.09478694526844935016,3000.00000000000000000
5957131,2025,1,0.65743944636837442080,9500.0000000000000000
5862701,2024,4,0.30207677784786590494,32250.0000000000000
5602672,2024,2,0.05863194553149346619,41300.0000000000000
5666583,2024,4,0.25953523617009463189,3000.00000000000000000
5825232,2024,4,0.03603188051899639068,21498.0000000000000
5859772,2025,1,0.26325616131490525796,6352.0000000000000000
5554443,2024,2,0.06156706507289855505,19250.0000000000000
5688282,2024,3,0.01189969729190967027,38000.0000000000000
5676321,2024,2,0.05053908355855962509,17500.0000000000000
5668511,2024,2,0.08757902841476162440,25000.0000000000000
5819773,2025,1,0.03765657541332443190,23750.0000000000000
5809441,2024,3,0.23599881971081383307,24500.0000000000000
5589021,2024,1,0.03010626223424488159,98591.7500000000000
5432453,2024,1,0.03802011376705030278,37500.0000000000000
5431854,2024,2,0.65454545454307438017,8000.0000000000000000
5567192,2024,1,0.06497863106133414855,15500.0000000000000
5809972,2024,4,0.01803254014109511103,32186.0000000000000
5567893,2024,2,0.04178163184754329654,4200.00000000000000000
5686423,2024,4,0.04696868431449827434,22750.0000000000000
5682472,2024,3,0.14786498649416912122,133591.7500000000000
5427924,2024,1,0.41564727156718618812,17000.0000000000000
5437764,2024,2,0.31874412777976725973,23000.0000000000000
5349614,2024,1,0.02282115952052365686,31000.0000000000000
5593324,2024,4,0.07629778976525618426,12027.7500000000000000
5686872,2024,3,0.36650353452963567156,2940.00000000000000000
5859312,2025,1,0.02376741882965064496,29825.0000000000000
5843271,2024,4,0.00657234577574865746,28849.0000000000000
5596321,2024,1,0.49755351681957186544,524.00000000000000000
5432693,2024,1,0.01466492410563881034,2115.00000000000000000
5807271,2024,3,0.27258272453502295229,25025.0000000000000
5423764,2024,2,0.04828381248584594686,4800.00000000000000000
5443033,2024,1,0.05615865219196910806,19432.0000000000000
5424613,2024,1,0.52236180904548862402,54848.0000000000000
5591112,2024,2,0.01993536157091310193,5874.0000000000000000
5350564,2024,1,0.06108810924600179077,23250.0000000000000
5862492,2025,1,0.30590191188694929343,2977.50000000000000000
5686411,2024,2,0.07985127023188026251,62212.7500000000000
5587471,2024,1,0.02014505455463600407,33105.0000000000000
5956381,2025,1,0.47584948996857113389,40809.0000000000000
5444074,2024,2,0.03237543695870723131,25750.0000000000000
5824483,2025,1,0.61561032863777510525,10200.0000000000000000
5824522,2024,4,0.25861864707974827286,4500.00000000000000000
5360874,2024,1,0.04933698667209070289,8102.0000000000000000
5669364,2025,1,0.21980841600961684314,5466.0000000000000000
5846273,2024,4,0.39764939996263456934,6794.0000000000000000
5846911,2024,4,0.05513427599766870694,26599.0000000000000
5815302,2024,4,0.01220811286449153535,4310.00000000000000000
5590051,2024,1,0.04874686716796515608,40750.0000000000000
5597773,2024,3,0.04619587412167506750,10850.0000000000000000
5842772,2025,1,0.03231404497527185243,35650.0000000000000
5671931,2024,2,0.11024307918372320087,24568.5000000000000
5558293,2024,2,0.44760696156675816440,33000.0000000000000
5822833,2025,1,0.39110868676062243931,20902.2500000000000
5816421,2024,3,0.08345948611919365073,32775.0000000000000
5668951,2024,2,0.25322210396027406605,33500.0000000000000
5821952,2024,4,0.34214231560409859206,59250.0000000000000
5442973,2024,1,0.29244516653137041273,570.00000000000000000
5435444,2024,2,0.03982998743617420086,11248.0000000000000000
5601232,2024,2,0.53064908892429837525,24250.0000000000000
5823581,2024,3,0.65153876119920964281,6586.2500000000000000
5667513,2024,4,0.05932203389830508475,2000.00000000000000000
5849851,2024,4,0.23502002184233457448,16250.0000000000000
5820792,2024,4,0.37388253591260296019,6250.0000000000000000
5558362,2024,1,0.06994710384612628905,13856.0000000000000
5553323,2024,2,0.00395500539306642778,21740.0000000000000
5587613,2024,3,0.02052390250319589649,51300.0000000000000
5682433,2024,4,0.02847522016939185371,19350.0000000000000
5432904,2024,2,0.28117415924969702265,24750.0000000000000
5557782,2024,1,0.74159337816807429381,17800.0000000000000
5828781,2024,3,0.04785637727749615812,34500.0000000000000
5344144,2024,1,0.19748355733361605998,12500.0000000000000
5855281,2024,4,0.09711968507734356400,12500.0000000000000
5810972,2024,4,0.04589453305889929970,18894.0000000000000
5827711,2024,3,0.10169458147388485045,17400.0000000000000
5598532,2024,2,0.05897126941830097679,48687.5000000000000
5817233,2025,1,0.01161172578979478571,171539.0000000000000
5813772,2024,4,0.07086614173228161688,33500.2500000000000
5606574,2024,4,0.14473445713459443802,8500.0000000000000000
5558983,2024,2,0.03039243452267757889,31267.7500000000000
5685894,2025,1,0.04567620186922317211,21202.0000000000000
5822152,2024,4,0.01708869007505434624,35631.0000000000000
5554074,2024,3,0.03104743171282148129,18982.5000000000000
5606741,2024,1,0.02062766336576526577,10592.0000000000000000
5813002,2024,4,0.00000000000000000000,3593.00000000000000000
5433324,2024,2,0.04995984199052680686,21500.0000000000000
5597641,2024,1,0.05833079963558152822,47750.0000000000000
5682432,2024,3,0.12166474849392444288,19600.0000000000000
5687863,2024,4,0.47335553705391458409,3195.00000000000000000
5682861,2024,2,0.03053188886169571884,20700.0000000000000
5829301,2024,3,0.04089430929555895491,14634.0000000000000
5572792,2024,1,0.06758116365235937163,10704.0000000000000000
5562003,2024,2,0.02859646657080637836,9524.0000000000000000
5856872,2025,1,0.39849512031510386105,45000.0000000000000
5961933,2025,1,0.42815197081628984071,11718.0000000000000000
5562884,2024,3,0.03384024693210671543,22501.2500000000000
5820073,2025,1,0.02400587500516631911,62500.0000000000000
5588702,2024,2,0.07581058020421035954,24500.0000000000000
5591171,2024,1,0.02239314613592462752,132513.0000000000000
5560372,2024,1,0.03368051125513777826,98925.0000000000000
5853651,2024,4,0.41316371681347373277,5867.0000000000000000
5676522,2024,3,0.28446441239137600107,4239.00000000000000000
5671292,2024,3,0.43039049235990468651,25000.0000000000000
5591854,2024,4,0.02146632899895699213,38525.0000000000000
5597912,2024,2,0.30884738571609407657,13875.0000000000000
5862021,2024,4,0.03767261156960542586,25500.0000000000000
5829473,2025,1,0.07675341060745898330,21358.0000000000000
5675491,2024,2,0.38677623579691687876,16000.0000000000000
5821352,2024,4,0.19014184063055066220,20750.0000000000000
5850692,2025,1,0.03292980751534275749,6555.0000000000000000
5814472,2024,4,0.22925764192139737991,2772.00000000000000000
5571912,2024,1,0.01459194118394235835,33500.0000000000000
5675964,2025,1,0.01953774070648894496,121091.7500000000000
5814791,2024,3,0.05455932230842927474,8135.5000000000000000
5823402,2024,3,0.59094237004198775573,10500.7500000000000000
5589353,2024,3,0.31223227593353349409,31712.5000000000000
5816702,2024,4,0.01711023515010592344,11924.0000000000000000
5687861,2024,2,0.49597659107663911973,3195.00000000000000000
5686773,2024,4,0.31996341184570186521,13500.0000000000000
5683034,2025,1,0.02062956848562613068,141841.7500000000000
5844601,2024,4,0.02177406721938737542,1098.00000000000000000
5593452,2024,2,0.03371206179196175621,55000.0000000000000
5589114,2024,4,0.26585910105196047179,8000.0000000000000000
5855712,2025,1,0.07786047587983873144,10000.0000000000000000
5366224,2024,1,0.41017296933319037736,48000.0000000000000
5680012,2024,3,0.04276372479503711715,47000.0000000000000
5815963,2025,1,0.01933865048233509886,4800.25000000000000000
5571083,2024,2,0.38693075483456427612,3974.00000000000000000
5354464,2024,1,0.05458450057182496114,47000.0000000000000
5673004,2025,1,0.65987177379571595072,7500.0000000000000000
5861712,2025,1,0.42898380285358788031,12181.2500000000000000
5847212,2025,1,0.00664082612544493400,19750.0000000000000
5823593,2025,1,0.47419519673041522003,9675.0000000000000000
5854241,2024,4,0.02364024860449883467,101591.7500000000000
5819901,2024,3,0.35275423728836555035,23000.0000000000000
5680801,2024,2,0.39579978097019878888,27500.0000000000000
5846742,2025,1,0.05331243491601140174,18750.0000000000000
5688811,2024,2,0.04508584961516147365,36253.0000000000000
5565194,2024,3,0.03868583908494169846,25025.0000000000000
5588052,2024,2,0.34086536089778254104,47000.0000000000000
5587722,2024,2,0.09160919942767181535,46017.2500000000000
5591324,2024,4,0.02655473702250445245,17692.5000000000000
5818752,2024,4,0.13543109232970944480,10143.0000000000000000
5599364,2024,4,0.04196248397462557692,32825.0000000000000
5605961,2024,1,0.04268351698470167782,7425.7500000000000000
5849802,2025,1,0.55295147658349328215,41360.0000000000000
5811891,2024,3,0.01727490226931797928,21050.0000000000000
5676044,2025,1,0.03692331933494418261,13750.0000000000000
5440374,2024,2,0.03979602575171387587,35450.0000000000000
5572303,2024,2,0.04102529616002607908,11349.0000000000000000
5561163,2024,2,0.01405510223929887469,35000.0000000000000
5865432,2025,1,0.11903287761399323014,26680.5000000000000
5438544,2024,2,0.07036347402774981475,30153.0000000000000
5816043,2025,1,0.57172940247373337257,17500.0000000000000
5822552,2024,3,0.48269303917787339360,3127.50000000000000000
5960191,2025,1,0.58539405228337988699,40194.0000000000000
5859542,2025,1,0.37784494547056924987,40000.0000000000000
5669601,2024,2,0.04566167851710631934,45141.2500000000000
5601961,2024,1,0.05910286851077213046,7498.0000000000000000
5552854,2024,3,0.55745164960058746559,5000.0000000000000000
5829011,2024,3,0.15676576114813719968,18000.0000000000000
5675102,2024,3,0.44672131147540983607,15624.0000000000000
5826691,2024,3,0.57643150283364655607,19300.0000000000000
5557524,2024,3,0.03491416933354045033,5789.0000000000000000
5677441,2024,2,0.04737247478315243743,10750.0000000000000000
5555784,2024,3,0.01660413772450846146,11266.7500000000000000
5676921,2024,2,0.57986254865035107488,15000.0000000000000
5430703,2024,1,0.06353228514756211776,98641.7500000000000
5820793,2025,1,0.06350862321926113090,6250.0000000000000000
5426194,2024,2,0.03317148336120128860,8840.0000000000000000
5605941,2024,1,0.33219268228454946616,10825.0000000000000000
5812543,2025,1,0.33343134372243457807,16505.0000000000000
5822602,2024,4,0.03043662918548740825,22250.0000000000000
5684541,2024,2,0.01241602296733859600,11572.0000000000000000
5345464,2024,1,0.04481669969823176715,57175.0000000000000
5812582,2024,4,0.01611462668391807639,23848.0000000000000
5445053,2024,1,0.02919718941502211224,12623.0000000000000
5843632,2025,1,0.04442940345805083846,6744.0000000000000000
5863682,2025,1,0.10504784357304845267,40.00000000000000000
5444384,2024,2,0.03693022261502772082,48514.5000000000000
5842052,2025,1,0.56964638305948050848,22500.0000000000000
5602901,2024,1,0.03089039099825967019,18750.0000000000000
5599923,2024,3,0.06024689497540440236,18850.0000000000000
5597142,2024,2,0.37195055245621176056,14500.0000000000000
5674364,2025,1,0.45078480270205513320,29250.0000000000000
5569234,2024,3,0.06480875596657231901,14000.0000000000000
5685674,2025,1,0.39115442968146589204,13750.0000000000000
5572982,2024,1,0.02155448673284837748,9300.0000000000000000
5566713,2024,2,0.02024425690326639217,41000.0000000000000
5572514,2024,3,0.48980364125640077397,6070.0000000000000000
5823553,2025,1,0.08178984517848507723,5118.0000000000000000
5860481,2024,4,0.04584379379094590214,4340.00000000000000000
5821482,2024,4,0.03740742261869968063,524.00000000000000000
5826471,2024,3,0.03543765425354147424,1048.00000000000000000
5354454,2024,1,0.28601263509603089580,34250.0000000000000
5670843,2024,4,0.56649850951623096750,14872.0000000000000
5824262,2024,4,0.05982136399842718819,24000.0000000000000
5442124,2024,2,0.06332697638808692162,20585.0000000000000
5561294,2024,3,0.06056389087042591852,4420.50000000000000000
5597823,2024,3,0.02762644475868229765,29174.0000000000000
5675311,2024,2,0.02287054803889477960,28224.0000000000000
5426644,2024,2,0.59955711385852380276,3314.00000000000000000
5810622,2024,4,0.00000000000000000000,6890.0000000000000000
5813172,2024,4,0.45814220183486238532,14759.0000000000000
5843101,2024,4,0.20145495243426988863,6000.0000000000000000
5842381,2024,4,0.31056638410097523364,32182.0000000000000
5553972,2024,1,0.05727352090845287638,17941.5000000000000
5444044,2024,2,0.05378517354087795853,116091.7500000000000
5590243,2024,3,0.44371892409986896077,16053.0000000000000
5809833,2025,1,0.07413616847271406291,968.75000000000000000
5590622,2024,2,0.42428086070194033570,18066.7500000000000
5556283,2024,2,0.06778120575444872689,40125.0000000000000
5673591,2024,2,0.01614291645946097087,37500.0000000000000
5809721,2024,3,0.21931759211180822392,17500.0000000000000
5561524,2024,3,0.05522217667731924469,84925.0000000000000
5818443,2025,1,0.03008990423349836533,51363.5000000000000
5432364,2024,2,0.04283715423527315608,45000.0000000000000
5819602,2024,4,0.47607288121543789860,98591.7500000000000
5360644,2024,1,0.41005847952660545399,16750.0000000000000
5570053,2024,2,0.10073614877964689257,10700.0000000000000000
5555153,2024,2,0.03162348071342417802,24500.0000000000000
5557912,2024,1,0.37493529648572930655,14014.7500000000000
5362794,2024,1,0.41258528612663192495,1048.00000000000000000
5680311,2024,2,0.13303298478070751515,36250.0000000000000
5591251,2024,1,0.01987596204127067550,39500.0000000000000
5853252,2025,1,0.04232650335000116244,26600.0000000000000
5597503,2024,3,0.04042586931107556487,12000.0000000000000000
5445314,2024,2,0.00880187561419462277,12748.0000000000000
5431883,2024,1,0.02710268722337108586,32630.0000000000000
5599242,2024,2,0.02836627908086447242,524.00000000000000000
5681084,2025,1,0.04064337943173038936,20360.0000000000000
5668783,2024,4,0.73603136815675119923,5624.0000000000000000
5603552,2024,2,0.60785597381242576764,5024.0000000000000000
5857992,2025,1,0.55983217803731481798,10000.0000000000000000
5437854,2024,1,0.15828556539887195691,4250.00000000000000000
5823403,2024,4,0.60886507549956593525,10250.7500000000000000
5553732,2024,1,0.33817472360749028808,13090.0000000000000
5667274,2025,1,0.49366053169740208514,237.50000000000000000
5809121,2024,3,0.46492346938784998438,36250.0000000000000
5549672,2024,1,0.34643995749202975558,4463.00000000000000000
5598223,2024,3,0.37651933701657458564,5634.0000000000000000
5814242,2024,4,0.01176405458521294976,45000.0000000000000
5596801,2024,1,0.66156691324904043970,6831.5000000000000000
5824263,2025,1,0.08620446230055665645,24000.0000000000000
5605751,2024,1,0.42513778322286682525,37500.0000000000000
5573354,2024,3,0.03630529642435224641,8536.0000000000000000
5601722,2024,2,0.01655587692272848150,12310.0000000000000000
5589264,2024,4,0.02318089778298046022,6105.0000000000000000
5673772,2024,3,0.23864648263930335438,9875.0000000000000000
5427223,2024,1,0.02871305154729661294,30000.0000000000000
5666484,2025,1,0.01020531020118103354,128591.7500000000000
5426093,2024,1,0.05083240843484647099,4229.00000000000000000
5569403,2024,2,0.07100591715967928294,4124.00000000000000000
5849321,2024,4,0.10245428538123323717,18750.0000000000000
5427033,2024,1,0.05882103441494634417,22250.0000000000000
5351694,2024,1,0.03042021390553057398,18039.0000000000000
5679433,2024,4,0.56386758930235984032,19219.0000000000000
5822443,2025,1,0.45421840547757601614,40250.0000000000000
5685924,2025,1,0.66796174536669479201,5655.0000000000000000
5825711,2024,3,0.05628209918670426354,6756.5000000000000000
5858341,2024,4,0.24218067447141414079,10250.0000000000000000
5810181,2024,3,0.04971245906259677019,47125.0000000000000
5857222,2025,1,0.01493043773328606306,20000.0000000000000
5586243,2024,3,0.02759431322058303667,27200.0000000000000
5591111,2024,1,0.01004414394266917998,5874.0000000000000000
5596782,2024,2,0.59634243307554640224,10375.0000000000000000
5821233,2025,1,0.04293999737204462634,16500.0000000000000
5675264,2025,1,0.02710477189731697488,555.00000000000000000
5672823,2024,4,0.00420737313715969053,15000.0000000000000
5680244,2025,1,0.01949810825411586205,27494.7500000000000
5686841,2024,2,0.72192446716056978714,36250.0000000000000
5603494,2024,4,0.06028835209309412617,21600.0000000000000
5586251,2024,1,0.34699989672621762884,24016.0000000000000
5822971,2024,3,0.05384752380299991042,20000.0000000000000
5601021,2024,1,0.11805690898460339115,42750.0000000000000
5853551,2024,4,0.06838615151891100927,15142.5000000000000
5426773,2024,1,0.03815807929696673507,40253.0000000000000
5671891,2024,2,0.70634431783294334426,8750.0000000000000000
5440523,2024,1,0.01873642827349670033,8125.0000000000000000
5551794,2024,3,0.02083074853557729162,57500.0000000000000
5563282,2024,1,0.02823707152782778291,46000.0000000000000
5823692,2024,4,0.03857622994145747938,47424.0000000000000
5442344,2024,2,0.03539711258708805892,15649.0000000000000
5435634,2024,2,0.01025028239625106378,11750.0000000000000000
5823082,2024,4,0.04977777103917840301,10934.0000000000000000
5600101,2024,1,0.78938414426675740048,2950.00000000000000000
5683204,2025,1,0.50193563997095325585,4587.00000000000000000
5820871,2024,3,0.37084906888891266182,14250.0000000000000
5551914,2024,3,0.35529081990257676927,5100.0000000000000000
5605863,2024,3,0.08132126409307696261,41250.0000000000000
5594901,2024,1,0.06378521953697010498,40000.0000000000000
5605403,2024,3,0.01994001333023023476,13232.0000000000000
5685553,2024,4,0.04202070137387393126,10483.0000000000000000
5666524,2025,1,0.71932226595988304147,10750.0000000000000000
5682204,2025,1,0.01051884678588908623,10722.0000000000000000
5686672,2024,3,0.21659032065384406356,5114.0000000000000000
5818181,2024,3,0.02981563171518495341,21624.0000000000000
5599511,2024,1,0.02646558716322392698,25324.0000000000000
5670453,2024,4,0.03081907404258119185,36375.0000000000000
5682211,2024,2,0.02643496135341666999,2250.50000000000000000
5852021,2024,4,0.01205691363853660262,51250.0000000000000
5678023,2024,4,0.02023885050565979365,2235.75000000000000000
5559824,2024,3,0.52627118644067796610,9119.0000000000000000
5678021,2024,2,0.02691787414465939886,2235.75000000000000000
5606852,2024,2,0.43651306676839237652,15000.0000000000000
5814922,2024,4,0.33753375337518562837,4409.00000000000000000
5818021,2024,3,0.05967656180767710306,77500.0000000000000
5585892,2024,2,0.75593738755015827401,31050.0000000000000
5862892,2025,1,0.14465154516862080208,23650.0000000000000
5673391,2024,2,0.03909660771768320324,15000.0000000000000
5826222,2024,4,0.06925228999796271397,63500.0000000000000
5594513,2024,3,0.04957737777583362756,23750.0000000000000
5669743,2024,4,0.04044631145182933087,15250.0000000000000
5424034,2024,2,0.02560400565043898742,37500.0000000000000
5816662,2024,4,0.00830580245350639730,136091.7500000000000
5857802,2025,1,0.02951836786344851568,12210.0000000000000000
5686744,2025,1,0.44733420025898130948,7362.0000000000000000
5362944,2024,1,0.06620696345278503825,22500.0000000000000
5671073,2024,4,0.50346375882147791322,81250.0000000000000
5345754,2024,1,0.06033311399144489142,45750.0000000000000
5363004,2024,1,0.03358104106358425777,30164.0000000000000
5423523,2024,1,0.09274457267049393356,31750.0000000000000
5350264,2024,1,0.01961562165709403146,39700.0000000000000
5683053,2024,4,0.08913061219725336176,3900.00000000000000000
5677352,2024,3,0.28094743176098002268,15063.0000000000000
5600803,2024,3,0.04417090740854476265,11500.0000000000000000
5679034,2025,1,0.03576222837410908089,17500.0000000000000
5814433,2024,4,0.49452269170532595678,1175.00000000000000000
5829291,2024,3,0.07581849511784422785,22500.0000000000000
5851602,2025,1,0.47395813690324440977,42000.0000000000000
5814434,2025,1,0.44524886877819995496,3625.00000000000000000
5667484,2025,1,0.04041638924041335709,14470.0000000000000
5434843,2024,1,0.41562611487691758830,827.50000000000000000
5364494,2024,1,0.34953758596158406450,10750.0000000000000000
5683784,2025,1,0.10513520455538875386,13757.5000000000000
5551913,2024,2,0.22636815920421238026,6000.0000000000000000
5686993,2024,4,0.04245829087997125601,56063.2500000000000
5859441,2024,4,0.03309193616101375187,9749.0000000000000000
5672612,2024,3,0.04494566027969229552,49762.2500000000000
5826201,2024,3,0.04537976300886688829,53750.0000000000000
5349314,2024,1,0.02523698756956692194,4800.00000000000000000
5827213,2025,1,0.04142544355228263146,47000.0000000000000
5671082,2024,3,0.40342679127621124924,17750.0000000000000
5604501,2024,1,0.02777582448494257137,11936.5000000000000000
5425803,2024,1,0.36487895285528033372,7500.0000000000000000
5677722,2024,3,0.01398318875075032307,3814.00000000000000000
5687774,2025,1,0.02441299228204037887,20500.0000000000000
5851041,2024,4,0.52649970879724526634,17750.0000000000000
5672933,2024,4,0.01817080285423857573,18750.0000000000000
5668561,2024,2,0.02835975336541729153,1000.00000000000000000
5597341,2024,1,0.42738732516301480504,33000.0000000000000
5849341,2024,4,0.05836320819656442733,17737.7500000000000
5607383,2024,3,0.32230469241229324711,27550.0000000000000
5607283,2024,3,0.05297760254253453102,8571.5000000000000000
5443674,2024,2,0.03236003214569279188,5519.0000000000000000
5350514,2024,1,0.50048971596523064615,21500.0000000000000
5671222,2024,3,0.60686333534044882039,37500.0000000000000
5563114,2024,3,0.40929679279014515252,32300.0000000000000
5807703,2025,1,0.22246408346900182821,23856.0000000000000
5847721,2024,4,0.05502202694321312703,22250.0000000000000
5813513,2025,1,0.02191448763812023238,9059.0000000000000000
5858061,2024,4,0.03045525307713507446,17901.0000000000000
5606104,2024,4,0.08843977364537034798,30000.0000000000000
5435043,2024,1,0.10305586236874586649,4724.00000000000000000
5432313,2024,1,0.03421920602588660440,7648.0000000000000000
5599853,2024,3,0.04713604724050001271,26716.0000000000000
5550002,2024,1,0.11069167609332227887,34950.0000000000000
5829242,2024,4,0.01946186488395171287,6227.0000000000000000
5955321,2025,1,0.04118486647526455869,57500.0000000000000
5605282,2024,2,0.04203410428695103039,16024.0000000000000
5599203,2024,3,0.03681016904498879398,11111.0000000000000000
5423863,2024,1,0.03578573627046237305,11857.0000000000000000
5817651,2024,3,0.02222469838640588112,27250.0000000000000
5683873,2024,4,0.16292921783071971101,59998.0000000000000
5687442,2024,3,0.20654545454468093884,69.00000000000000000
5854422,2025,1,0.33716641353946011372,6005.0000000000000000
5683061,2024,2,0.62304548108657720634,10191.5000000000000000
5669914,2025,1,0.06361988359992843661,9069.0000000000000000
5597292,2024,2,0.61393626051288628770,11246.0000000000000000
5845091,2024,4,0.02385372539256046610,13156.0000000000000
5669411,2024,2,0.02374864268465000148,56250.0000000000000
5853302,2025,1,0.01047646070218030067,13564.5000000000000
5572873,2024,2,0.03970323768818889195,20500.0000000000000
5432984,2024,2,0.02210718094552534752,6600.0000000000000000
5431663,2024,1,0.02718464930300945943,17500.0000000000000
5820393,2025,1,0.03412434770387139482,104841.7500000000000
5809063,2025,1,0.17238992149892864306,15360.0000000000000
5681093,2024,4,0.02414456076716075299,9750.0000000000000000
5854792,2025,1,0.01963334724014526063,16250.0000000000000
5684112,2024,3,0.06617202581898331561,12461.0000000000000000
5602731,2024,1,0.00601376905324045484,14876.2500000000000
5849232,2025,1,0.06190765736925508636,38000.0000000000000
5674032,2024,3,0.03142121673766587409,49000.0000000000000
5683934,2024,2,0.01583940774447874922,132104.2500000000000
5349284,2024,1,0.02880352628825460153,50000.0000000000000
5673204,2025,1,0.02396745837063785208,118591.7500000000000
5686684,2025,1,0.02078373964948065203,12834.0000000000000
5862662,2024,4,0.30487804878056747684,481.50000000000000000
5559393,2024,2,0.03673729932791332773,25010.0000000000000
5674583,2024,4,0.01428659132457920835,40000.0000000000000
5608061,2024,1,0.04914291510295909467,6524.0000000000000000
5569334,2024,3,0.42979942693465034720,23750.0000000000000
5588711,2024,1,0.03542326496735987348,8400.0000000000000000
5607284,2024,4,0.04369768020081147616,18910.0000000000000
5861482,2025,1,0.35256025902387222833,2694.00000000000000000
5573473,2024,2,0.04244264062094276113,76774.0000000000000
5424053,2024,1,0.02396213981880299203,21250.0000000000000
5605101,2024,1,0.23513311769186771519,8354.0000000000000000
5596513,2024,3,0.01674396193426797613,12500.0000000000000
5365964,2024,1,0.36869702001204123201,36750.0000000000000
5441744,2024,2,0.09270988622316745780,44320.0000000000000
5817553,2025,1,0.03937905225378832664,36500.0000000000000
5678172,2024,3,0.38403614457975917223,124365.5000000000000
5684763,2024,4,0.26980345443620082149,590.00000000000000000
5823842,2024,4,0.01466217178666515666,6031.5000000000000000
5591451,2024,1,0.09640349664314428019,27853.0000000000000
5814823,2024,4,0.29318254561116893173,35750.2500000000000
5670473,2024,4,0.32110394976037018675,8818.0000000000000000
5844961,2024,4,0.01028569178853552152,26877.0000000000000
5592621,2024,1,0.03510504201680598519,5621.2500000000000000
5667763,2024,4,0.26682986536042391710,4500.00000000000000000
5355164,2024,1,0.04090141621582717517,8032.0000000000000000
5434374,2024,2,0.02912139087245412243,518.75000000000000000
5443344,2024,2,0.01775619315916224669,85000.0000000000000
5589123,2024,3,0.03165742615479756766,45000.0000000000000
5440814,2024,2,0.06049543676530997520,5389.2500000000000000
5586682,2024,2,0.03632735647605885229,46600.0000000000000
5851031,2024,4,0.01145023053218103567,4274.00000000000000000
5433664,2024,2,0.01646021167357265120,59054.2500000000000
5431084,2024,2,0.02556744998121212862,19200.0000000000000
5571322,2024,1,0.19333843797907862522,8220.0000000000000000
5859962,2025,1,0.11451893247621414490,37500.0000000000000
5813292,2024,4,0.04883252108865050579,98591.7500000000000
5599991,2024,1,0.02288626102165696514,50500.0000000000000
5818753,2025,1,0.01949170974899041904,10143.0000000000000000
5425543,2024,1,0.05104772009376602117,13819.0000000000000
5668131,2024,2,0.33135701507794361688,34050.0000000000000
5587313,2024,3,0.36153757358880308835,16250.0000000000000
5669181,2024,2,0.22857142857579220779,1125.00000000000000000
5683152,2024,3,0.50750750750537384231,12000.0000000000000000
5588171,2024,1,0.04094811770809947309,25875.0000000000000
5352744,2024,1,0.30542986425372415193,17250.0000000000000
5684441,2024,2,0.39088942613663542289,2523.75000000000000000
5587802,2024,2,0.01468334111814213837,63750.0000000000000
5823843,2025,1,0.01538956042348533824,6062.5000000000000000
5821082,2024,4,0.01962280286843810255,29545.0000000000000
5593791,2024,1,0.32249142604211515560,5495.0000000000000000
5606084,2024,4,0.07861685752529130708,25000.0000000000000
5425534,2024,2,0.06439219302232727985,9398.0000000000000000
5585642,2024,2,0.35153583617260647210,18743.7500000000000
5554924,2024,3,0.62488194384868948448,10225.0000000000000000
5428794,2024,2,0.02964736613005743376,10565.0000000000000000
5862402,2025,1,0.02582764814856521640,1757.50000000000000000
5593184,2024,4,0.02065524802210648498,1252.75000000000000000
5605162,2024,2,0.02648691292192235667,154650.5000000000000
5680243,2024,4,0.02843199893781786551,18181.0000000000000
5590831,2024,1,0.04908482886691402349,29698.0000000000000
5827322,2024,4,0.24851797364986653514,19075.0000000000000
5816632,2024,4,0.10041445502727407943,29200.0000000000000
5865211,2024,4,0.01146421199027748070,8537.0000000000000000
5683252,2024,3,0.45656745905360043873,7500.0000000000000000
5671874,2025,1,0.01185674511151174362,7730.0000000000000000
5559954,2024,3,0.05707523616000615282,13750.0000000000000
